idUsuari, desviacioEstandardPoblacional
518,5.361256030317543
519,5.374579944333984
520,5.450027632883669
521,6.094319159187478
522,5.3215302740172215
523,5.571634478138996
524,7.861787458262235
525,6.181286641813416
526,5.696143279553109
527,5.77243125784752
528,6.726450548249231
529,6.158067791056721
530,5.325836796772052
531,5.352141619868373
532,6.6177392444992025
533,5.4570895349079045
534,5.911758254412817
535,5.363141158639389
536,5.584064847616846
537,6.725753650181232
538,5.432871120143718
539,5.391608647814099
540,6.052816103201216
541,6.934684220248119
542,5.473130379153126
543,5.790013657458098
544,5.778232140094597
545,6.790244437202768
546,6.748194873819233
547,5.550803194389453
548,5.317815099063863
549,5.917662903782306
550,5.536110345205898
551,5.350169975056199
552,5.458941536580809
553,5.392190458775802
554,5.700462531873369
555,6.361043812895559
556,5.453015624099612
557,5.381981147869203
558,5.750036251001108
559,5.521116881454926
560,6.49328859039803
561,6.328534546220806
562,6.637261874204393
563,5.303960587316052
564,6.4435481297079615
565,5.802997182452636
566,5.340212033570585
567,5.363453702099364
568,6.84283905195316
569,6.154370064909152
570,5.875060211492774
571,5.452963623852084
572,5.330785317309798
573,6.456727304647169
574,5.292167191162825
575,5.33316804068119
576,5.300053352000377
577,6.057248332923662
578,5.48322161849111
579,5.385922718776537
580,5.466415418743043
581,5.338794204900326
582,6.717978271739899
583,5.493873118550384
584,5.357468104781637
585,7.170298761346468
586,5.649536187302101
587,6.104949890482264
588,5.756559365982396
589,6.884484999405499
590,6.280314292031454
591,5.302881029857244
592,6.369730984678066
593,5.398407267631604
594,7.688143470322361
595,5.677003152473485
596,5.3508242947692075
597,5.296387332515732
598,5.615111908504316
599,5.333630485423411
600,5.939223788275545
601,5.684307667882371
602,5.409166535683239
603,5.3107241216675645
604,5.481784293872748
605,6.656866063788015
606,6.2531669975329285
607,6.1274105057954
608,5.290312378215669
609,5.42686682625131
610,6.090465628569264
611,5.331057977209483
612,5.511356098474049
613,5.334024226080265
614,6.517069357252681
615,5.60979983524784
616,8.515393089229272
617,5.293700824329097
618,5.62533935903113
619,6.099409956945527
620,5.411441339613986
621,6.628558953844532
622,5.294361442752495
623,5.288273677459019
624,5.384203276993001
625,5.284525849209616
626,5.312308700060871
627,5.463219496866574
628,5.2660786894162745
629,5.3232897076533785
630,7.953564797281817
631,5.3106689488075265
632,5.469503072858042
633,5.345154647109579
634,5.444426801702249
635,5.347217934405802
636,5.640391096702
637,5.396109762035796
638,5.313213653327885
639,7.826582032412062
640,6.173731266511744
641,5.325736117891177
642,6.8988255958651905
643,5.60881166625442
644,5.2996235637507745
645,5.357386159768101
646,6.39261311064358
647,6.518389062516673
648,5.512026397887551
649,5.414983586962493
650,7.210157275110331
651,5.361284928833286
652,5.282340166247321
653,7.698640646392033
654,6.146749884788079
655,5.284667205092353
656,5.2850729624517045
657,5.7694394151371196
658,5.661447062681974
659,5.281255925530821
660,5.381634201739444
661,5.525911950468002
662,6.520978402086948
663,5.309910234089686
664,8.220869916659487
665,6.755654302651686
666,5.768681493084001
667,5.567545988667695
668,5.264797144179839
669,5.397469567439837
670,5.526811749252812
671,6.279398730037346
672,7.466102442385958
673,9.532226448945805
674,6.042373033407995
675,5.284466611083858
676,5.969325465693712
677,5.652860025184092
678,5.270691656773785
679,5.764029505906454
680,5.554100469302117
681,7.931074408751618
682,5.274895134693589
683,5.2724361127277275
684,5.292676491337218
685,5.573810957797605
686,6.5560934556448345
687,6.0417949699230755
688,5.366704165764467
689,6.170841735027569
690,5.678034327097899
691,6.656215336314672
692,5.368240131266365
693,5.272790871119316
694,5.608883759914257
695,5.262839716586663
696,5.296683939109759
697,5.268344830954285
698,6.057484231169948
699,5.359016007979361
700,5.2853982566725435
701,5.592069548909313
702,5.317246755004337
703,7.598253263541082
704,5.279957760172402
705,5.360758297884243
706,5.505385505268863
707,5.358647278085066
708,5.27722644310736
709,5.5977799404891115
710,5.798001672635891
711,5.281255538821261
712,5.73707343562917
713,5.466365897350137
714,5.569634919219873
715,5.262838190927923
716,5.256947909486095
717,5.957689282351785
718,5.359135662732855
719,7.55472109182457
720,6.312761496782311
721,5.267406495500452
722,6.407528261165579
723,5.300987499974967
724,5.386449555220964
725,7.765706889928594
726,5.28360947508763
727,5.268053621470797
728,5.358185508115235
729,5.734783958653952
730,6.643742540648664
731,5.4282955695701025
732,5.514900291787055
733,5.872374333698375
734,7.040666381867533
735,6.0988366679316
736,5.279358377850438
737,5.484594794542533
738,5.261297246345967
739,5.900472285445426
740,5.896838815164178
741,5.320705569135052
742,5.361445443825803
743,5.92778002434218
744,7.0704244311066
745,5.297215650345328
746,5.3329799651827825
747,5.621158955347163
748,5.53161954417544
749,5.301342971079787
750,5.329278129366093
751,5.586607010248578
752,5.538159873647554
753,5.256000241256589
754,5.516112811954
755,5.489165681768548
756,5.9110090870692655
757,5.676185014357844
758,5.269730911264921
759,6.25479360302258
760,6.266136911809768
761,5.2935641825970885
762,5.8086167444002585
763,5.361159596817754
764,7.234782912193863
765,5.2542473282533155
766,5.658206146533891
767,5.289380138223363
768,5.296162822343588
769,6.311048169283556
770,5.2919992495982715
771,5.268725939443661
772,5.402760739509493
773,5.3127126015173864
774,6.159438058710811
775,5.428834389935761
776,5.613597779712962
777,5.267100983194668
778,6.649615865089584
779,5.299872130796057
780,6.236377297086819
781,5.348482846977661
782,5.725504667454618
783,5.982652406938331
784,5.468540469650713
785,5.282761644756682
786,5.894003965862774
787,5.947924807757814
788,5.598833334433656
789,5.966047850067576
790,5.282720348815614
791,5.253150261908153
792,5.399887723355392
793,5.907317417972693
794,5.903262488771209
795,5.349027693491497
796,5.531813980197613
797,6.907458387234423
798,5.276634817194148
799,6.1121944613794135
800,6.366129830435559
801,5.249831252998741
802,5.54542826293397
803,7.154599798087953
804,6.332379048431006
805,5.260452899985456
806,5.3086989912931895
807,6.281242085950849
808,5.29045076166085
809,5.407603631268093
810,5.24444607179215
811,5.330533146889695
812,5.601094596274987
813,5.246191966876705
814,5.242008376705377
815,5.2891716035587
816,5.24424315655503
817,5.247229887520318
818,5.269399710470688
819,5.582710266885222
820,6.147948632303026
821,5.321832299413426
822,5.581169283436647
823,5.248682688108301
824,6.380781154049077
825,6.09596855524585
826,5.234595344680277
827,5.235223460404289
828,5.509161965015082
829,6.251866655627462
830,5.3849816998502575
831,5.489636372380928
832,5.235023416623779
833,5.93090056647287
834,5.285205670278882
835,5.980388299987391
836,5.292408900292954
837,5.561560253255601
838,5.2877076111126815
839,5.687702260284586
840,6.185740479898234
841,6.5928347693128995
842,6.016055531436327
843,5.258788167470095
844,5.70966886815175
845,5.280568899109957
846,7.897348547289482
847,5.431210181246061
848,5.416742642060073
849,5.675288270035005
850,5.260616157017327
851,5.315355479451046
852,5.231522688908846
853,5.270329489819757
854,5.735156777793637
855,5.884965841961815
856,5.247875552023928
857,5.768515368601124
858,6.013429152736011
859,5.3817540433309885
860,5.2393822018439895
861,5.545770483877664
862,5.240903079409322
863,5.460594286864384
864,8.783233405191256
865,5.238635613877034
866,5.637798434074221
867,5.432462677761368
868,5.226667456173163
869,5.451993177227659
870,5.30630352380277
871,5.2960620864755
872,6.404959461176928
873,5.830927274839099
874,5.227407550017822
875,5.246518963597868
876,5.494956899979946
877,5.88684958857333
878,5.223297646433523
879,5.227203387769162
880,5.2206425045392315
881,5.787752745628435
882,5.39375838399153
883,5.6859198577600605
884,5.393869554187325
885,5.236332132870291
886,5.33099960260603
887,5.215181862354894
888,5.795207567962476
889,5.609242743980646
890,5.486273094882481
891,5.517160248566025
892,5.348587652669316
893,5.245914300229724
894,5.518724218047105
895,5.6560568368799675
896,5.374814397165081
897,5.220301400795239
898,5.639668580905697
899,5.636226620824053
900,5.842093144205702
901,5.647693965503036
902,5.329704574508071
903,6.018473748056562
904,5.227454179713039
905,5.8536012012648975
906,5.216124433936054
907,5.4783124628271285
908,5.314818700490668
909,5.4677366235902225
910,5.208894105813081
911,5.399107517970059
912,5.244864356412679
913,7.510163125336092
914,5.284073490681266
915,5.232486444605737
916,5.273333620042265
917,5.663295753680528
918,8.350047781880319
919,5.225967286383488
920,5.208395263623804
921,5.207468766410605
922,5.717931907985632
923,5.843525770314083
924,5.567213173601415
925,7.02036011304689
926,5.6541950314395955
927,5.229279020998229
928,5.212703757009722
929,5.411959737491328
930,5.235823573022391
931,5.533485934871339
932,5.331071736408307
933,5.593833115339822
934,5.207788157571653
935,5.7961657755346225
936,5.378306907930659
937,5.51782447962404
938,6.0058781638552645
939,5.268093001596514
940,6.113920714429205
941,7.204570940059154
942,6.773409275871007
943,5.366027555368447
944,5.216261153766398
945,5.430371154826548
946,5.2654209080442875
947,5.29409607713566
948,6.983026803186276
949,5.840364212919066
950,5.206197997893633
951,6.534100522248411
952,5.3865037414019215
953,5.3225489780956
954,5.212478721558258
955,5.460949181942387
956,5.943768645958502
957,5.241488449349887
958,5.341092131463317
959,5.211581385443266
960,5.483937075679949
961,5.231756714165851
962,5.235064652680187
963,5.794923988657277
964,5.5517512636545545
965,5.328377224942764
966,6.351102247229326
967,5.276877644383619
968,5.686108101479072
969,5.197994348423
970,5.194950114356653
971,6.509106058694221
972,5.247000988040192
973,5.219464237553859
974,5.2419566524306695
975,6.891129956809399
976,5.63840214514524
977,5.192833656684342
978,6.525425331803031
979,8.168774775275622
980,5.257617388365633
981,5.962128753730361
982,6.509024963769173
983,5.278670863149308
984,6.179878002310409
985,5.208663940494415
986,7.461580949182772
987,8.338031847667517
988,5.2414193274504335
989,5.29612201955114
990,5.337158093510332
991,5.900673524035434
992,6.4259066268098595
993,5.274237118105309
994,5.533051240380035
995,5.936273883103471
996,5.820909657568351
997,5.205747863860986
998,5.2368842907049
999,8.71870382339733
1000,5.285425625383528
1001,6.451867878894009
1002,5.96830821905217
1003,5.3019296935709
1004,7.461286199875555
1005,5.192086381606448
1006,5.358395043713455
1007,7.058073537993211
1008,5.275924700849083
1009,5.290322197557241
1010,5.273709756594252
1011,5.2289014877612505
1012,5.193801123889435
1013,5.196294917120695
1014,5.717474623860428
1015,6.572778516438163
1016,5.608748373006522
1017,5.320887557378552
1018,5.1893969359610415
1019,6.148319872689206
1020,5.208539653239781
1021,6.319017030052467
1022,6.127346317668169
1023,11.014286998570771
1024,6.051951694777488
1025,5.369557315153843
1026,5.202746001687039
1027,5.215401069813062
1028,5.213463024698028
1029,5.369799971716601
1030,5.263122363490546
1031,6.06458934048633
1032,7.223814421549492
1033,5.282055760835392
1034,5.439864830887057
1035,5.470982101307226
1036,5.183907075899157
1037,5.212283516954362
1038,5.885080558062427
1039,6.107739009391267
1040,5.327226912389027
1041,5.583494689525613
1042,6.045139962753108
1043,5.803544455152688
1044,6.595216459723285
1045,5.822920340827793
1046,5.594420934182919
1047,6.377097071380269
1048,6.059246567977462
1049,8.900263919898238
1050,5.242496944001021
1051,5.838110378394248
1052,7.42534821903344
1053,5.920497390268396
1054,6.667343052560358
1055,5.200275480608911
1056,5.22600936722288
1057,5.634972236821142
1058,5.200978632900261
1059,5.22683698056228
1060,5.417859388811241
1061,5.732590908591396
1062,5.636396680130107
1063,5.360645620460614
1064,5.184274359563074
1065,5.815150851454963
1066,6.2615127667748
1067,5.201465131104189
1068,5.253794254869005
1069,5.293617242564343
1070,5.273771137302596
1071,5.230630798906102
1072,5.382207105242289
1073,6.6950976970079825
1074,5.901917639920925
1075,8.488313238066391
1076,5.320654833046074
1077,6.687758711865775
1078,6.336132991105355
1079,5.396494143589523
1080,7.685886557958926
1081,5.991198986055877
1082,5.635806466040406
1083,5.370289056832013
1084,7.006355187218672
1085,5.265411189979609
1086,5.307194218463121
1087,5.370997122579568
1088,5.223187870781997
1089,5.221189428228566
1090,5.76276842354483
1091,5.245657725088257
1092,5.699301789524272
1093,7.181419411016219
1094,5.598052236959766
1095,5.207173607491955
1096,5.199821347314322
1097,5.3435168310239725
1098,5.328547026868717
1099,5.492741885151535
1100,5.186872814152885
1101,5.211116441119714
1102,5.375018667341082
1103,5.306235951283194
1104,5.3825656181588215
1105,5.182940195734104
1106,5.812327953083067
1107,5.223779118097877
1108,5.312791665769131
1109,5.96480814557015
1110,5.1972660123234915
1111,5.927718224302227
1112,5.2753944038946115
1113,5.184219804337325
1114,5.539137397421861
1115,6.29859010971152
1116,5.242070286173144
1117,5.509550722886022
1118,5.1799369546184995
1119,5.314578977801214
1120,5.635055148045753
1121,5.185966463352938
1122,5.517706977775191
1123,5.200236998562633
1124,5.767789358794521
1125,5.173025168319691
1126,6.608778905829165
1127,5.617852536557202
1128,6.369560392802322
1129,6.469948787651481
1130,5.19154294977055
1131,7.7888052538288886
1132,5.4519179366755095
1133,5.356795686329089
1134,5.880765322341236
1135,6.78004615751737
1136,5.282228792810271
1137,5.2644958214042505
1138,5.303443115873918
1139,5.403789121277032
1140,5.970028940488534
1141,5.972331510475699
1142,5.198295997230973
1143,5.512597121603069
1144,6.038760002146788
1145,6.440438674064529
1146,5.308341019671005
1147,5.216096075328932
1148,5.2214547401459575
1149,5.203546000245475
1150,5.612624318761148
1151,5.261481520548209
1152,5.46354792593921
1153,5.8413566669935015
1154,5.290482453299129
1155,5.485347503241456
1156,5.847822697543205
1157,5.19911929568487
1158,5.169809323921749
1159,5.233567388029259
1160,5.591940956186842
1161,5.717395196503963
1162,5.423947437809158
1163,5.665857116612494
1164,5.5735129309168014
1165,5.2548252826104775
1166,6.182961409261895
1167,5.651008248307484
1168,5.594168736715675
1169,5.2035677805984575
1170,5.234909159366883
1171,5.184929709731349
1172,5.532482732114056
1173,5.167046412698521
1174,5.205009005695536
1175,5.3043632101083835
1176,6.230320641767923
1177,5.419780195060023
1178,6.777127250175594
1179,7.111706865450324
1180,5.724499314716318
1181,5.175018555943928
1182,5.525404497142119
1183,5.161273171043395
1184,5.162762543359347
1185,5.225206594825311
1186,5.496444518356035
1187,9.193765965500823
1188,5.5864280739877925
1189,5.539746236733746
1190,6.504951647561193
1191,5.211928091788562
1192,5.440885823434731
1193,5.719983213679939
1194,5.435308315524473
1195,5.224046777948796
1196,5.408545796181773
1197,5.365765143479723
1198,5.361088115225837
1199,5.166821417085447
1200,6.2401443465363595
1201,5.537540195121408
1202,5.340750554818859
1203,7.601569502018666
1204,6.157184096565544
1205,5.294097627510636
1206,5.187148075222644
1207,6.111207747113295
1208,5.9509424785263505
1209,5.180983668354311
1210,7.062805699433541
1211,5.2012908460410765
1212,5.212661938345894
1213,5.955560700382963
1214,5.407040822808445
1215,5.702149682996656
1216,5.531908331569718
1217,5.893199917050885
1218,5.2652200728652065
1219,5.216176590543169
1220,5.17343829657702
1221,5.902864419546025
1222,5.341897503604526
1223,5.175063804441475
1224,5.857298485777054
1225,6.1255142885491685
1226,5.748471892486439
1227,5.361639744833448
1228,5.389082680740503
1229,5.329839057473029
1230,5.236474996982052
1231,5.245640074347954
1232,5.172235680242039
1233,5.205614712905209
1234,5.17663752431365
1235,5.200807766229437
1236,5.6008444624856235
1237,6.11088596258792
1238,5.344397774116391
1239,6.0822038146315025
1240,5.194003898693889
1241,5.226752053548853
1242,5.180506415669722
1243,5.173840250719763
1244,5.4588550522569115
1245,6.261802732065794
1246,5.213393430500354
1247,6.3902914217703755
1248,6.868448682973123
1249,5.186285190844963
1250,5.519528379040731
1251,5.268866842232174
1252,6.270783449436121
1253,5.424025699080921
1254,5.173428474385872
1255,6.853911306591747
1256,6.296634081577396
1257,5.300771076461278
1258,5.2150762062808225
1259,5.8967785488856626
1260,6.178763762218738
1261,5.163931544697601
1262,5.2228024655808944
1263,6.356044677957633
1264,5.227800017688281
1265,5.227693212757158
1266,5.356322646361385
1267,5.182764341491515
1268,5.279133775601838
1269,6.434971927884385
1270,5.296655890742698
1271,7.760072659103492
1272,5.179275431003399
1273,5.1762220948209015
1274,5.173443939371979
1275,5.727855454392977
1276,6.836308396079713
1277,5.787981901336731
1278,6.360600500324034
1279,5.322611870137271
1280,8.67276730515694
1281,5.224790000019538
1282,7.573045802087373
1283,6.049321863710904
1284,6.128955883392344
1285,5.168313049323748
1286,5.215818116383249
1287,6.589023725347415
1288,6.184175587379143
1289,6.477792854091766
1290,5.170465581635383
1291,6.159564665486627
1292,10.361737913235205
1293,5.595748058243034
1294,5.353020269999725
1295,5.5855591816357215
1296,5.198948162270526
1297,5.182789898926839
1298,5.6208534282032785
1299,5.683055378948403
1300,5.182413827976966
1301,6.840181325948157
1302,5.206082339826299
1303,5.181812372809729
1304,5.62838150483698
1305,5.5951097711309705
1306,5.1983091452845
1307,5.16883841894066
1308,5.487836914275496
1309,5.540093520358973
1310,5.199442897006232
1311,6.235527880859282
1312,5.254417432718492
1313,5.180363066403912
1314,5.507989268699524
1315,5.2883055024794965
1316,6.342152952905454
1317,5.304516081418926
1318,5.203951186109179
1319,6.015981588989549
1320,5.311851996191969
1321,6.956750438008569
1322,6.685638985119806
1323,5.1909301452772665
1324,5.364959496092552
1325,5.492197363033605
1326,5.3203349152975745
1327,5.437489992543484
1328,5.3811837940396
1329,5.2065554529351274
1330,5.1963898172731176
1331,5.2631082442786905
1332,5.2873930390877755
1333,5.239259907069813
1334,6.540620820062295
1335,5.309213948479104
1336,5.337053634444661
1337,5.280724747688135
1338,5.857152487860428
1339,6.144748600755749
1340,5.939614261453798
1341,5.273431608779419
1342,5.171013463322387
1343,5.171058350780303
1344,6.234666350614205
1345,5.21057721427847
1346,5.251450427050077
1347,5.200138693374292
